fec_candidate_id,name,party,status,state,zip,fec_committee_id,cycle,cand_status,office_state,district,branch,url,crp_id
H0KY05015,"ROGERS, HAROLD DALLAS",REP,I,KY,42502,C00116632,2018,C,KY,5,H,,N00003473
H6KY05111,"STEPP, KENNETH STEPHENSON",DEM,C,KY,40962,C00669200,2018,N,KY,5,H,http://steppforcongress.blogspot.com/,
H0KY06104,"Barr, Garland Andy",REP,I,KY,40588,C00467571,2018,C,KY,6,H,https://www.andybarrforcongress.com,N00031233
H8KY06198,"EDDY, CHUCK",REP,C,KY,40517,,2018,N,KY,6,H,,
H8KY06164,"MCGRATH, AMY",DEM,C,KY,40324,C00646745,2018,C,KY,6,H,https://www.amymcgrathforcongress.com/,
H8LA01148,"DUGAS, LEE ANN MS",DEM,C,LA,70062,C00679563,2018,N,LA,1,H,,
H8LA01130,"FRANCIS, JIM",DEM,C,LA,70434,C00670950,2018,C,LA,1,H,http://www.jimfrancisforcongress.com/,
H6LA01225,"KEARNEY, HOWARD",LIB,C,LA,70448,C00675835,2018,C,LA,1,H,http://www.kearneyforcongress.com/,
H8LA01122,"SAVOIE, TAMMY MARIE DR",DEM,C,LA,70124,C00678326,2018,C,LA,1,H,https://www.tammysavoie.com/,
H0LA01087,"SCALISE, STEVE MR",REP,I,LA,70121,C00394957,2018,C,LA,1,H,http://www.stevescalise.com,N00009660
H8LA02054,"RICHMOND, CEDRIC L.",DEM,I,LA,70116,C00451336,2018,C,LA,2,H,http://www.cedricrichmond.com,N00030184
H8LA03060,"ANDERSON, ROBERT JON",DEM,C,LA,70660,C00668913,2018,C,LA,3,H,https://www.robjonanderson.com/,
H8LA03037,"GUILLORY, JOSHUA S",REP,C,LA,70503,C00632448,2018,C,LA,3,H,http://www.votejosh2018.com/,
H6LA03148,"HIGGINS, CLAY CAPTAIN",REP,I,LA,70596,C00617662,2018,C,LA,3,H,http://captainhiggins.com/,
H8LA03052,"METCALF, CHARLES DAVID JR",DEM,C,LA,70663,,2018,N,LA,3,H,https://metcalf2018.com/,
H8LA03094,"METHVIN, MIMI",DEM,C,LA,70508,C00673384,2018,C,LA,3,H,https://votemimi.org/,
H6LA03155,"RADER, LARRY",DEM,C,LA,70560,C00622829,2018,C,LA,3,H,https://www.larryraderforcongress.com/,
H8LA03086,"THOMAS, VERONE A MR",DEM,C,LA,70601,C00675421,2018,N,LA,3,H,http://www.thomasishonest.com/,
H6LA04138,"JOHNSON, JAMES MICHAEL",REP,I,LA,71006,C00608695,2018,C,LA,4,H,http://www.mikejohnsonforlouisiana.com,N00039106
H8LA04282,"TRUNDLE, RYAN",DEM,C,LA,71105,C00677179,2018,N,LA,4,H,http://www.ryantrundle.com/,
H4LA05221,"ABRAHAM, RALPH LEE DR. JR.",REP,I,LA,71218,C00563940,2018,C,LA,5,H,https://www.ralphabraham.com,N00036633
H8LA05099,"FLEENOR, JESSEE CARLTON",DEM,C,LA,70446,C00683888,2018,N,LA,5,H,,
H8LA06154,"DEWITT, JUSTIN",DEM,C,LA,70810,C00662270,2018,C,LA,6,H,https://www.dewittforcongress.com,
H4LA06153,"GRAVES, GARRET",REP,I,LA,70806,C00558486,2018,C,LA,6,H,http://www.garretgravesforcongress.com,N00036135
H8LA06162,"SAIZAN, ANDIE",DEM,C,LA,70462,C00676569,2018,C,LA,6,H,http://www.voteandie.com/,
H4LA07029,"Boustany, Charles Jr.",REP,I,LA,70598,C00394866,2018,P,LA,7,H,,N00026595
S8MA00268,"AYYADURAI, SHIVA DR",IND,C,,,C00638148,2018,C,MA,0,S,https://shiva4senate.com/,
S8MA00284,"DEVINE, JOHN P",IND,C,MA,1801,C00638312,2018,N,MA,0,S,,
S8MA00276,"DIEHL, GEOFF",REP,C,MA,2382,C00637611,2018,C,MA,0,S,https://diehlforsenate.com/,
S8MA00334,"GALLO, LOUIS EDWARD",IND,C,MA,1570,C00669416,2018,N,MA,0,S,,
S2MA00170,"WARREN, ELIZABETH",DEM,I,MA,2138,C00500843,2018,C,MA,0,S,https://www.elizabethwarren.com/,
S8MA00250,"WATERS, ALLEN RODNEY",IND,C,MA,2649,C00639161,2018,N,MA,0,S,https://www.allenrwaters.com/,
H4MA01059,"MAYOCK, FREDERICK",IND,C,MA,1108,C00565085,2018,N,MA,1,H,http://www.mayockforcongress.com,
H8MA02041,"NEAL, RICHARD E MR.",DEM,I,MA,1107,C00226522,2018,C,MA,1,H,,N00000153
H8MA02066,"GORDY, PAUL VINCENT",UNK,C,MA,1452,C00634444,2018,N,MA,2,H,https://paulvgradyforuscongressdistrict2ma.com/,
H8MA02116,"LOVVORN, TRACY LYN",REP,C,MA,1519,C00669614,2018,C,MA,2,H,https://tracyforcongress.com/,
H4MA03022,"MCGOVERN, JAMES P. MR.",DEM,I,MA,1606,C00285171,2018,C,MA,2,H,https://www.jimmcgovern.com,N00000179
H8MA03114,"GREEN, RICK",REP,O,MA,1886,C00657098,2018,C,MA,3,H,http://www.rickgreenforma.com/,
H8MA03072,"KOH, DANIEL ARRIGG",DEM,O,MA,1810,C00654509,2018,C,MA,3,H,https://koh2018.com/,
H8MA03221,"MULLEN, MICHAEL P MR.",UN,O,MA,1754,C00678797,2018,C,MA,3,H,https://mullen2018.com/,
H8MA03106,"TRAHAN, LORI",DEM,O,MA,1853,C00655647,2018,C,MA,3,H,https://loritrahan.com/,
H2MA04073,"KENNEDY, JOSEPH P III",DEM,I,MA,2459,C00512970,2018,C,MA,4,H,http://www.joekennedyforcongress.com,N00034044
H4MA05084,"CLARK, KATHERINE",DEM,I,MA,2478,C00541888,2018,C,MA,5,H,http://katherineclark.org,N00035278
H8MA06141,"CHARBONNEAU, MARY JEAN",IND,C,MA,1966,C00681072,2018,N,MA,6,H,,
H8MA06125,"LABO, THOMAS MATHEW",VET,C,MA,2341,,2018,N,MA,6,H,,
H4MA06090,"MOULTON, SETH",DEM,I,MA,9170,C00547240,2018,C,MA,6,H,https://sethmoulton.com,N00035431
H8MA06133,"SCHNEIDER, JOSEPH",REP,C,MA,1915,C00672956,2018,C,MA,6,H,http://joeschneiderforcongress.com/,
H8MA07032,"PRESSLEY, AYANNA",DEM,C,MA,2124,C00667741,2018,C,MA,7,H,https://ayannapressley.com/,
H2MA09072,"LYNCH, STEPHEN",DEM,I,MA,2127,C00366948,2018,C,MA,8,H,http://www.stephenflynch.com,N00013855
H0MA10082,"KEATING, WILLIAM RICHARD",DEM,I,MA,2553,C00479063,2018,C,MA,9,H,http://www.keatingforcongress.com,N00031933
H8MA09046,"TEDESCHI, PETER D. MR.",REP,C,MA,2059,C00658492,2018,C,MA,9,H,https://tedeschiforcongress.com/,
H8MA15019,"YAMADA, TARO",LIB,C,MA,88888,,2018,N,MA,15,H,,
S8MD00328,"CAMPBELL, ANTONO WADE",REP,C,MD,21239,C00665430,2018,C,MD,0,S,http://www.campbell4maryland.com/,
S6MD03177,"CARDIN, BENJAMIN L",DEM,I,MD,21228,C00411587,2018,C,MD,0,S,https://www.bencardin.com,
S8MD00302,"SIMON, NEAL",IND,C,MD,20849,C00671073,2018,C,MD,0,S,https://www.nealsimon.com/,
S6MD03664,"VOHRA, ARVIN",LIB,C,MD,20816,,2018,N,MD,0,S,http://www.votevohra.com/,
H8MD01193,"COLVIN, JESSE",DEM,C,MD,21162,C00657650,2018,C,MD,1,H,jessecolvin.com/,
H8MD01094,"HARRIS, ANDREW P",REP,I,MD,21666,C00435974,2018,C,MD,1,H,http://andyharris.com,N00029147
H8MD01235,"MARTIN, JENICA",LIB,C,MD,21921,,2018,N,MD,1,H,http://www.martin4congress.us/,
H8MD02118,"MATORY, LIZ",REP,C,MD,21284,C00583781,2018,C,MD,2,H,,
H2MD02160,"RUPPERSBERGER, C.A. DUTCH",DEM,I,MD,21094,C00376673,2018,C,MD,2,H,https://www.dutchforcongress.com,N00025482
H8MD03165,"ANTHONY, CHARLES",REP,C,MD,20901,C00684878,2018,N,MD,3,H,,
H8MD03173,"LASHAR, JAMES DAVID",LIB,C,MD,21403,C00676742,2018,C,MD,3,H,https://lashar2018.us/,
H6MD03292,"SARBANES, JOHN P. MR.",DEM,I,DC,20003,C00415182,2018,C,MD,3,H,http://www.johnsarbanes.com,N00027751
H8MD04221,"BISHOP, DAVE",LIB,C,MD,21012,,2018,N,MD,4,H,http://www.bishop4congress.com/,
H6MD04209,"BROWN, ANTHONY",DEM,I,MD,20721,C00574640,2018,C,MD,4,H,http://anthonybrown.com,N00036999
H4MD04071,"MCDERMOTT, GEORGE E.",REP,C,MD,20745,C00623199,2018,N,MD,4,H,http://www.georgemcdermott.com/,N00026605
H8MD05145,"DEVINE, WILLIAM A., III",REP,C,MD,20715,,2018,N,MD,5,H,,
H8MD05152,"ELDER, PATRICK J.",GRE,C,MD,20653,C00680678,2018,N,MD,5,H,https://www.elderforcongress.org/,
H2MD05155,"HOYER, STENY",DEM,I,MD,20716,C00140715,2018,C,MD,5,H,http://www.hoyerforcongress.com,N00001821
H8MD05137,"PULCHER, JACOB",LIB,C,MD,20764,,2018,N,MD,5,H,,
H6MD06261,"ATHEY, TED",UN,O,MD,21740,,2018,N,MD,6,H,,
H8MD06192,"CALDWELL, KEVIN TEROME MR",LIB,O,MD,21716,C00657338,2018,N,MD,6,H,https://www.electkevincaldwell.com/,
H2MD08175,"GLUCK , GEORGE",GRE,O,MD,20853,,2018,N,MD,6,H,http://www.bridgesights.com/georgegluck/index.html,
H6MD06212,"HOEBER, AMIE",REP,O,MD,20854,C00582296,2018,C,MD,6,H,https://www.amieformaryland.com/,N00037451
H8MD06168,"TRONE, DAVID",DEM,O,MD,20854,C00653196,2018,C,MD,6,H,https://www.davidtrone.com/,
H6MD07160,"CUMMINGS, ELIJAH E",DEM,I,DC,20515,C00310318,2018,C,MD,7,H,https://www.cummingsforcongress.com,N00001971
H8MD07083,"DAVIS, RICHMOND",REP,C,MD,21036,C00674416,2018,C,MD,7,H,https://www.davisforcongress2018.com/,
H8MD07125,"GRIGGS, DAVID R.",LIB,C,MD,21045,,2018,N,MD,7,H,http://www.griggsformaryland7th.com/,
H4MD07066,"PEARSON, MICHAEL TYRONE",REP,C,MD,21216,C00566653,2018,N,MD,7,H,,
H6MD08457,"RASKIN, JAMIE",DEM,I,MD,20912,C00575126,2018,C,MD,8,H,https://jamieraskin.com,N00037036
H8MD08248,"WALSH, JOHN",REP,C,MD,20904,,2018,N,MD,8,H,,
H6MD08606,"WUNDER, JASEN",LIB,C,MD,21784,,2018,N,MD,8,H,http://jasenwunder.org/,
H6CA24048,"Waxman, Henry A.",DEM,C,MD,20817,C00013128,2018,P,MD,30,H,,
S8ME00130,"BRAKEY, ERIC",REP,C,ME,4210,C00637207,2018,C,ME,0,S,https://ericbrakey.com,
S2ME00109,"KING, ANGUS STANLEY JR",IND,I,ME,4011,C00516047,2018,C,ME,0,S,https://angusformaine.com/,
S8ME00155,"RINGELSTEIN, ZACKARY (ZAK)",DEM,C,ME,4101,C00656520,2018,C,ME,0,S,https://www.ringelsteinformaine.com/,
H8ME01203,"GROHMAN, MARTIN JAMES",IND,C,ME,4005,C00676528,2018,C,ME,1,H,https://www.martygrohman.com/,
H6ME01207,"HOLBROOK, MARK IRVING DR",REP,C,ME,4011,C00592469,2018,C,ME,1,H,https://www.holbrook4me.org/,N00038692
H8ME01120,"PINGREE, CHELLIE M",DEM,I,ME,4853,C00433391,2018,C,ME,1,H,http://www.chelliepingree.com,N00013817
H8ME02219,"BOND, TIFFANY",NON,C,ME,4243,,2018,N,ME,2,H,http://bond2018.com,
H8ME02185,"GOLDEN, JARED",DEM,C,ME,4240,C00653816,2018,C,ME,2,H,https://jaredgoldenforcongress.com,
H4ME02234,"POLIQUIN, BRUCE L",REP,I,ME,4963,C00518654,2018,C,ME,2,H,http://www.poliquinforcongress.com,N00034584
H8ME02201,"ST. CLAIR, LUCAS",DEM,C,ME,4402,C00656769,2018,C,ME,2,H,https://www.stclairforcongress.com/,
S8MI00372,"JAMES, JOHN",REP,C,MI,48334,C00651208,2018,C,MI,0,S,https://johnjamesforsenate.com/,
S8MI00281,"STABENOW, DEBBIE",DEM,I,MI,48917,C00344473,2018,C,MI,0,S,https://debbiestabenow.com,
S8MI00422,"WILLIS, VALERIE LEE",IND,C,MI,49721,C00674556,2018,C,MI,0,S,,
H6MI01226,"BERGMAN, JOHN",REP,I,MI,49969,C00614214,2018,C,MI,1,H,http://www.bergmanforcongress.com,N00039533
H8MI01149,"MORGAN, MATTHEW WADE",DEM,C,MI,49686,C00636324,2018,C,MI,1,H,https://mattmorganformichigan.com/,
H8MI02113,"DAVIDSON, ROBERT MICHAEL DR",DEM,C,MI,49456,C00638254,2018,C,MI,2,H,https://www.robforthesecond.com/,
H0MI02094,"HUIZENGA, WILLIAM P",REP,I,MI,49424,C00459297,2018,C,MI,2,H,https://huizengaforcongress.com,N00030673
H8MI03079,"ALBRO, CATHERINE",DEM,C,MI,49316,C00656785,2018,C,MI,3,H,https://cathyalbroforcongress.com/,
H0MI03126,"AMASH, JUSTIN",REP,I,MI,49506,C00476291,2018,C,MI,3,H,https://www.justinamash.com,N00031938
H8MI04101,"HILLIARD, JEROME C",DEM,C,MI,48858,,2018,N,MI,4,H,https://www.jerryforour4th.com/,
H4MI04126,"MOOLENAAR, JOHN MR.",REP,I,MI,48640,C00561530,2018,C,MI,4,H,http://www.johnmoolenaarforcongress.com,N00036275
H2MI05119,"KILDEE, DANIEL T.",DEM,I,MI,48433,C00499947,2018,C,MI,5,H,https://dankildee.com,N00033395
H8MI05116,"WINES, TRAVIS RYAN",REP,C,MI,48429,C00677914,2018,N,MI,5,H,,
H8MI06155,"Longjohn, Matt",DEM,C,MI,49081,C00650689,2018,C,MI,6,H,http://www.mattlongjohnforcongress.com/,
H6MI04113,"UPTON, FREDERICK STEPHEN",REP,I,MI,49085,C00200584,2018,C,MI,6,H,https://fredupton.com,N00004133
H6MI07223,"DRISKELL, GRETCHEN",DEM,C,MI,48176,C00572859,2018,C,MI,7,H,https://votedriskell.com/,N00036938
H4MI07103,"WALBERG, TIMOTHY L REP",REP,I,MI,49287,C00390724,2018,C,MI,7,H,http://www.walbergforcongress.com,N00026368
H4MI08135,"BISHOP, MIKE",REP,I,MI,48307,C00561001,2018,C,MI,8,H,http://www.electmikebishop.com,N00036449
H8MI08144,"ELLISON, BRIAN JAMES",LIB,C,MI,48071,,2018,N,MI,8,H,,
H8MI08102,"SLOTKIN, ELISSA",DEM,C,MI,48442,C00650150,2018,C,MI,8,H,https://elissaforcongress.com/,
H8MI09118,"LEVIN, ANDY",DEM,O,MI,48038,C00662619,2018,C,MI,9,H,https://www.andylevinforcongress.com/,
H8MI09092,"STEARNS, CANDIUS MRS.",REP,O,MI,48312,C00657171,2018,C,MI,9,H,https://www.candiusforcongress.com/,
H8MI10108,"BIZON, KIMBERLY ANN",DEM,C,MI,48450,C00666594,2018,C,MI,10,H,,
H4MI04118,"MITCHELL, PAUL III",REP,I,MI,48060,C00581090,2018,C,MI,10,H,http://paulmitchellforcongress.com/,N00036274
H8MI10116,"PERUSKI, JEREMY MICHAEL",IND,C,MI,48450,C00676627,2018,C,MI,10,H,https://peruskiforcongress.com/,
H8MI11320,"EPSTEIN, LENA ROSE",REP,O,MI,48304,C00641498,2018,C,MI,11,H,https://lenaforcongress.com/,
H8MI11387,"SCHWARTZ, LEONARD CHARLES",LIB,O,MI,48037,,2018,N,MI,11,H,http://www.leonardschwartz.us/,
H8MI11254,"STEVENS, HALEY",DEM,O,MI,48009,C00638650,2018,C,MI,11,H,https://haleystevensforcongress.com/,
H4MI12079,"DINGELL, DEBBIE",DEM,I,MI,48124,C00558213,2018,C,MI,12,H,http://debbiedingellforcongress.com,N00036149
H6MI12264,"JONES, JEFF",REP,C,MI,48180,C00611269,2018,N,MI,12,H,http://jeffjones4congress.com/,N00036457
H8MI12120,"NIEMUTH, NILES",SEP,C,MI,48212,C00680868,2018,N,MI,12,H,,
H8MI13243,"JONES, BRENDA",DEM,O,MI,48215,C00668137,2018,C,MI,13,H,http://www.brendajonesforcongress.com/,
H8MI13250,"TLAIB, RASHIDA",DEM,O,MI,48202,C00668608,2018,C,MI,13,H,https://www.rashidaforcongress.com/,
H8MI14100,"HERSCHFUS, MARC S",REP,C,MI,48075,,2018,N,MI,14,H,,
H2MI14111,"LAWRENCE, BRENDA LULENAR",DEM,I,MI,48037,C00552588,2018,C,MI,14,H,http://brendalawrence.com,N00034068
S6MN00267,"KLOBUCHAR, AMY",DEM,I,MN,55104,C00431353,2018,C,MN,0,S,https://www.amyklobuchar.com,
S8MN00552,"NEWBERGER, JAMES WALLACE",REP,C,MN,55308,C00653022,2018,C,MN,0,S,http://www.jimforussenate.com/,
H8MN01279,"Feehan, Daniel",DFL,O,MN,56002,C00649327,2018,C,MN,1,H,https://danfeehan.com/,
H0MN01045,"HAGEDORN, JAMES",REP,O,MN,56013,C00550707,2018,C,MN,1,H,http://www.jimhagedorn.org/,
H6MN02131,"Craig, Angela Dawn",DEM,C,MN,55122,C00575209,2018,C,MN,2,H,https://www.angiecraig.com/,N00037039
H6MN02149,"LEWIS, JASON MARK MR.",REP,I,MN,55129,C00589234,2018,C,MN,2,H,http://www.jasonformn.com,N00038400
H8MN03077,"PAULSEN, ERIK MR.",REP,I,MN,55344,C00439661,2018,C,MN,3,H,https://paulsenforcongress.com,N00029391
H8MN03143,"PHILLIPS, DEAN",DFL,C,MN,55331,C00640714,2018,C,MN,3,H,http://www.phillipsforcongress.org/,
H0MN04049,"MCCOLLUM, BETTY",DFL,I,MN,55114,C00354688,2018,C,MN,4,H,https://www.mccollumforcongress.com,N00012942
H6MN04236,"RYAN, GREGORY",REP,C,MN,55113,C00607846,2018,C,MN,4,H,http://ryan4us.com/,N00038699
H6MN04269,"SINDT, SUSAN PENDERGAST",OTH,C,MN,55109,,2018,N,MN,4,H,,
H8MN05239,"OMAR, ILHAN",DFL,O,MN,55415,C00680934,2018,C,MN,5,H,https://www.ilhanomar.com/,
H8MN05213,"ZIELINSKI, JENNIFER L",REP,O,MN,55419,C00676734,2018,C,MN,5,H,http://jen4us.com/,
H4MN06087,"EMMER, THOMAS EARL JR.",REP,I,MN,55303,C00545749,2018,C,MN,6,H,https://emmerforcongress.com,N00035440
H8MN06096,"TODD, IAN ANDREW",DFL,C,MN,55303,C00646372,2018,C,MN,6,H,https://www.iantoddforcongress.com,
H6MN07304,"HUGHES, DAVID",REP,C,MN,56732,C00610071,2018,C,MN,7,H,http://www.hughesforcongress.us/,N00039308
H2MN07014,"PETERSON, COLLIN CLARK",DEM,I,MN,56501,C00253187,2018,C,MN,7,H,http://www.petersonforcongress.com,N00004558
H8MN08068,"RADINOVICH, JOSEPH",DFL,O,MN,56441,C00671032,2018,C,MN,8,H,https://www.joeradinovichforcongress.com/,
H4MN08091,"SANDMAN, RAY HENRY JOHN (SKIP)",IND,O,MN,55806,C00665125,2018,C,MN,8,H,http://skipsandman.com,
H8MN08043,"STAUBER, PETE",REP,O,MN,55811,C00650697,2018,C,MN,8,H,https://petestauberforcongress.com,
S8MN00586,"HOUSLEY, KARIN",REP,C,MN,55082,C00664219,2018,C,MN,99,S,https://www.housleyforsenate.com,
S8MN00578,"SMITH, TINA FLINT",DEM,I,MN,55114,C00663781,2018,C,MN,99,S,https://www.tinaforminnesota.com/,
S8MO00152,"CAMPBELL, JAPHETH RAY",LIB,C,MO,65802,C00652123,2018,N,MO,0,S,http://campbell4liberty.com,
S8MO00327,"CRAIN, JO",GRE,C,MO,64109,,2018,N,MO,0,S,,
S8MO00160,"HAWLEY, JOSHUA DAVID",REP,C,MO,63119,C00652727,2018,C,MO,0,S,https://joshhawley.com,
S8MO00210,"KREMBS, BRADLEY STEWART",REP,C,MO,63303,,2018,N,MO,0,S,,
S6MO00305,"MCCASKILL, CLAIRE",DEM,I,MO,63130,C00431304,2018,C,MO,0,S,https://clairemccaskill.com,
S8MO00202,"O''DEAR, CRAIG S",IND,C,MO,64168,C00666214,2018,C,MO,0,S,https://www.craigodear.com/,
H0MO01066,"CLAY, WILLIAM LACY JR",DEM,I,MO,63108,C00346080,2018,C,MO,1,H,http://www.lacyclay.org,N00012460
H6MO01246,"CUNNINGHAM, ROBB E.",LIB,C,MO,63115,,2018,N,MO,1,H,,
H6MO07235,"LOMBARDI-OLIVE, CAMILLE",REP,C,MO,65656,C00674820,2018,N,MO,1,H,,
H8MO01184,"VROMAN, ROBERT",REP,C,MO,63120,C00684860,2018,N,MO,1,H,,
H0MO03120,"ARNOLD, DAVID JUSTUS",GRE,C,MO,63123,C00478271,2018,N,MO,2,H,,
H8MO02265,"KIRK, LARRY A",LIB,C,MO,63369,,2018,N,MO,2,H,,
H8MO02208,"VANOSTRAN, CORT",DEM,C,MO,63105,C00650440,2018,C,MO,2,H,https://cortforcongress.com/,
H2MO02102,"WAGNER, ANN L.",REP,I,MO,63022,C00495846,2018,C,MO,2,H,https://annwagner.com,N00033106
H8MO03198,"GEPPERT, KATY",DEM,C,MO,63118,C00665216,2018,C,MO,3,H,,
H8MO09153,"LUETKEMEYER, W BLAINE",REP,I,MO,65075,C00458679,2018,C,MO,3,H,http://www.blaineforcongress.com,N00030026
H8MO03214,"STOLLE, DONALD V",LIB,C,MO,63010,,2018,N,MO,3,H,,
H6MO04232,"BLISS, MARK",LIB,C,MO,64093,,2018,N,MO,4,H,https://www.bliss4congress.com/,
H0MO04086,"HARTZLER, VICKY",REP,I,MO,64701,C00464602,2018,C,MO,4,H,http://www.vickyhartzler.com,N00031005
H8MO04071,"HOAGENSON, SUZANNE RENEE",DEM,C,MO,65201,C00636621,2018,C,MO,4,H,http://www.reneehoagenson.com/,
H4MO05234,"CLEAVER, EMANUEL II",DEM,I,MO,64133,C00395848,2018,C,MO,5,H,http://cleaverforcongress.com,N00026790
H8MO05151,"COPELAND, MAURICE",GRE,C,MO,64130,,2018,N,MO,5,H,https://www.missourigreenparty.org/copeland_for_congress,
H8MO05144,"FREDLAND, E.C.",OTH,C,MO,64029,,2018,N,MO,5,H,,
H8MO05169,"HOWELL, ALEXANDER",LIB,C,MO,64014,C00684845,2018,N,MO,5,H,,
H6MO05189,"TURK, JACOB",REP,C,MO,64063,C00563668,2018,N,MO,5,H,http://www.turkforcongress.com/,
H0MO06073,"GRAVES, SAMUEL B JR 'SAM'",REP,I,MO,64491,C00359034,2018,C,MO,6,H,http://www.gravesforcongress.com,N00013323
H6MO03358,"HOGAN, DAN",LIB,C,MO,63376,,2018,N,MO,6,H,,
H8MO06092,"MARTIN, HENRY ROBERT",DEM,C,MO,64119,C00659367,2018,C,MO,6,H,https://www.henrymartinforcongress.com/,
H6MO07292,"BRIXEY, BENJAMIN T.",LIB,C,MO,65757,,2018,N,MO,7,H,https://www.benbrixey.com/,
H0MO07113,"LONG, BILLY MR.",REP,I,MO,65809,C00460063,2018,C,MO,7,H,https://billylongforcongress.com,N00030676
H8MO07223,"SCHOOLCRAFT, JAMIE DANIEL",DEM,C,MO,65781,C00673871,2018,C,MO,7,H,https://www.electschoolcraft.com/,
H8MO08098,"ELLIS, KATHRYN GAIL",DEM,C,MO,63028,C00639450,2018,C,MO,8,H,https://www.ellisformissouri.com/,
H6MO08159,"SHELL, JONATHAN",LIB,C,MO,63645,,2018,N,MO,8,H,http://jonshellforcongress.my-free.website/,
H4MO08162,"SMITH, JASON T",REP,I,MO,65560,C00541862,2018,C,MO,8,H,http://electjasonsmith.com,N00035282
H0MO09135,"DWYER, CHRISTOPHER WILLAIM",LIB,C,MO,65255,C00482018,2018,N,MO,9,H,,
H0MO09168,"REED, CLIFFORD JEFFREY",DEM,C,MO,65270,C00489526,2018,N,MO,9,H,,
H8MP00041,"SABLAN, GREGORIO KILILI CAMACHO",IND,I,MP,96950,C00469882,2018,C,MP,0,H,,N00030418
H8MP01015,"DEMAPAN, ANGEL ALDAN",REP,C,MP,96950,C00657551,2018,C,MP,1,H,,
S8MS00253,"BARIA, DAVID WAYNE",DEM,O,MS,39520,C00673459,2018,C,MS,0,S,http://www.bariaformississippi.com/,
S8MS00196,"WICKER, ROGER F",REP,I,MS,,C00443218,2018,C,MS,0,S,http://www.wickerforsenate.com,
H4MS04080,"HILL, TRACELLA LOU O'HARA",REF,C,MS,39403,C00399147,2018,N,MS,1,H,,
H6MS01131,"KELLY, JOHN TRENT TRENT",REP,I,MS,38804,C00573980,2018,C,MS,1,H,http://www.kellyformississippi.com,N00037003
H8MS01145,"WADKINS, RANDY MACK DR.",DEM,C,MS,38655,C00637660,2018,C,MS,1,H,https://www.wadkinsforcongress.com/,
H8MS02069,"HARRIS, IRVING",REF,C,MS,39403,,2018,N,MS,2,H,,
H4MS02068,"THOMPSON, BENNIE G.",DEM,I,MS,39041,C00279851,2018,C,MS,2,H,,N00003288
H8MS03216,"EVANS, MICHAEL TED",DEM,O,MS,39354,,2018,N,MS,3,H,,
H8MS03125,"GUEST, MICHAEL PATRICK",REP,O,MS,39043,C00665752,2018,C,MS,3,H,https://michaelguest.ms/,
H8MS04438,"ANDERSON, JERAMEY DEWAYNE",DEM,C,MS,39563,C00653659,2018,C,MS,4,H,https://www.jerameyformississippi.com/,
H0MS04120,"PALAZZO, STEVEN MCCARTY",REP,I,MS,39535,C00477323,2018,C,MS,4,H,http://palazzoforcongress.com,N00031958
H6MS03194,"SHEETS, LAJENA",REF,C,MS,39403,,2018,N,MS,4,H,,
S8MS00295,"BARTEE, TOBEY BERNARD",DEM,O,MS,39553,C00679597,2018,N,MS,99,S,,
S8MS00287,"ESPY, ALPHONSO MICHAEL",DEM,O,MS,39211,C00675884,2018,C,MS,99,S,,
S8MS00261,"HYDE-SMITH, CINDY",REP,O,MS,39601,C00675348,2018,C,MS,99,S,https://cindyhydesmith.com/,
S4MS00120,"MCDANIEL, CHRISTOPHER BRIAN",REP,O,MS,39440,C00550657,2018,C,MS,99,S,https://mcdaniel2018.com,
S8MT00309,"BRECKENRIDGE, RICK",LIB,C,MT,59914,,2018,N,MT,0,S,,
H8MT00093,"CAMPBELL, DOUGLAS BRUCE II",UNK,C,MT,59715,,2018,N,MT,0,H,https://dougformt.us/,
H8MT01182,"GIANFORTE, GREG",REP,I,MT,59715,C00631945,2018,C,MT,0,H,https://gregformontana.com/,
S8MT00283,"KELLY, STEVE",GRE,C,MT,59715,C00674754,2018,N,MT,0,S,https://stevekellyforsenate.com/,
S8MT00234,"ROSENDALE, MATT",REP,C,MT,59604,C00548289,2018,C,MT,0,S,https://www.mattformontana.com,
H8MT01257,"SWANSON, ELINOR",LIB,C,MT,59106,C00671420,2018,N,MT,0,H,https://www.swanson4liberty.com/,
S6MT00162,"TESTER, JON",DEM,I,MT,59520,C00412304,2018,C,MT,0,S,https://www.jontester.com,
H8MT01232,"Williams, Kathleen",DEM,C,MT,59771,C00659177,2018,C,MT,1,H,https://www.kathleenformontana.com/,
H8NC01104,"ALLISON, ROGER",REP,C,NC,27703,C00670828,2018,C,NC,1,H,https://rogerallisonforcongress.com/,
H4NC01046,"BUTTERFIELD, G. K.",DEM,I,NC,27601,C00401190,2018,C,NC,1,H,http://www.gkbutterfield.com,N00027035
H8NC02110,"COLEMAN, LINDA",DEM,C,NC,27611,C00658286,2018,C,NC,2,H,http://lindacolemanforcongress.com/,
H2NC13110,"HOLDING, GEORGE E MR.",REP,I,NC,27608,C00499236,2018,C,NC,2,H,https://georgeholdingforcongress.com/,N00033399
H8NC02136,"MATEMU, JAPHETH",LIB,C,NC,27606,C00669838,2018,C,NC,2,H,http://jeffmatemu.org/,
H8NC02060,"STRICKLAND, TIMMY MR.",UN,C,NC,27576,C00646539,2018,N,NC,2,H,,
H2NC01081,"JONES, WALTER B",REP,I,NC,27828,C00305052,2018,C,NC,3,H,http://www.walterjonescommittee.com/,N00002299
