zip,cd,res_ratio,bus_ratio,oth_ratio,tot_ratio
04856,2301,1,1,1,1
04785,2302,1,1,1,1
04765,2302,1,1,1,1
04760,2302,1,1,1,1
04953,2302,1,1,1,1
04957,2302,1,1,1,1
04943,2302,1,1,1,1
04921,2302,1,1,1,1
04924,2302,1,1,1,1
04932,2302,1,1,1,1
05036,5000,1,1,0,1
04989,2301,1,1,1,1
04979,2302,1,1,1,1
04985,2302,1,1,1,1
04978,2302,1,1,1,1
04970,2302,1,1,1,1
05069,5000,1,1,0,1
05079,5000,1,1,1,1
05252,5000,1,1,1,1
05261,5000,1,1,1,1
05201,5000,1,1,1,1
05443,5000,1,1,1,1
05407,5000,1,1,1,1
05361,5000,1,1,1,1
05354,5000,1,1,1,1
05351,5000,1,1,0,1
05458,5000,1,1,1,1
05454,5000,1,1,1,1
05489,5000,1,1,1,1
05655,5000,1,1,1,1
05471,5000,1,1,1,1
05650,5000,1,1,1,1
05641,5000,1,1,1,1
05772,5000,1,1,1,1
05757,5000,1,1,1,1
05759,5000,1,1,1,1
05733,5000,1,1,1,1
05702,5000,1,1,1,1
05830,5000,1,1,1,1
05832,5000,1,1,1,1
05847,5000,1,1,1,1
05819,5000,1,1,1,1
05827,5000,1,1,0,1
05776,5000,1,1,1,1
05777,5000,1,1,1,1
05874,5000,1,1,1,1
05867,5000,1,1,0,1
06037,901,0.998320537,1,1,0.998539384
06027,901,1,1,1,1
06062,905,1,1,1,1
06071,902,1,1,1,1
06089,905,1,1,1,1
06090,901,1,0,1,1
06143,901,1,1,1,1
06279,902,1,1,1,1
06248,902,1,1,1,1
06351,902,1,1,1,1
06385,902,1,1,1,1
06365,902,1,1,1,1
06416,901,1,1,1,1
06415,902,1,1,1,1
06412,902,1,1,1,1
06438,902,1,1,1,1
06473,903,1,1,1,1
06480,901,1,1,1,1
06481,903,1,1,1,1
06479,901,0.995299145,0.950819672,1,0.991854518
06475,902,1,1,1,1
06708,905,0.658206032,0.723076923,0.650875386,0.661477265
06755,905,1,1,1,1
06750,905,1,1,1,1
06790,901,0.428876524,0.320754717,0.127525253,0.408066663
07002,3408,0.58629724,0.767498776,0.576287349,0.596544838
06611,904,0.997491145,0.964761159,0.960784314,0.994212732
06855,904,1,1,1,1
06824,904,1,1,1,1
06770,903,1,1,1,1
06762,905,0.998696899,1,1,0.99889576
07020,3409,0.999879634,0.985583224,0.988610478,0.998212408
07023,3412,1,1,1,1
07021,3411,1,1,1,1
07083,3407,0.669978531,0.827732715,0.561789234,0.6810795
07083,3410,0.330021469,0.172267285,0.438210766,0.3189205
07062,3412,0.916683437,0.993220339,0.995327103,0.923877327
07068,3411,1,1,1,1
07452,3405,1,1,1,1
07451,3405,1,1,1,1
07088,3410,1,1,1,1
07420,3411,1,1,1,1
07304,3408,0.139432177,0.161879896,0.190187152,0.145127788
07302,3408,0.983017235,0.99494311,0.971631206,0.982605178
07106,3410,1,1,1,1
07508,3409,0.603836745,0.610789981,0.743034056,0.609478453
07509,3408,1,1,1,1
07524,3409,1,1,1,1
07648,3405,1,1,1,1
07641,3405,1,1,1,1
07724,3404,1,1,1,1
07726,3404,0.950280112,0.860751694,0.94534712,0.942632229
07712,3404,0.513330005,0.411665732,0.409217877,0.49911809
07663,3409,0.982678984,0.996590909,1,0.984897217
07657,3409,1,1,1,1
07666,3409,0.179798112,0.100979192,0.106312292,0.167790428
07605,3409,1,1,1,1
24910,5403,1,1,1,1
07604,3405,0.029334501,0.094573643,0.151515152,0.042906701
07801,3407,0.643606364,0.817757009,0.850787766,0.679366603
07760,3404,0.623336106,0.746153846,0.212598425,0.622535211
07822,3405,1,1,1,1
07860,3405,1,1,1,1
07857,3407,1,1,1,1
08020,3401,0.990982867,0.986111111,0.962962963,0.989473684
08028,3401,0.935114504,0.979827089,0.983606557,0.93881434
07748,3406,0.431649331,0.119947849,0.370967742,0.410709666
07940,3411,1,1,1,1
07930,3407,1,1,1,1
07932,3411,1,1,1,1
07924,3407,1,1,1,1
08049,3401,1,1,1,1
08080,3401,0.787963892,0.717077315,0.867647059,0.783501352
08071,3402,0.937628337,0.953068592,1,0.940918532
08244,3402,1,1,1,1
08031,3401,1,1,1,1
08033,3401,1,1,1,1
08041,3403,1,1,1,1
08103,3401,1,1,1,1
08092,3402,0.966292135,1,1,0.969866071
08089,3402,0.284987277,0.215686275,0.277777778,0.282754418
08057,3403,0.998066424,0.966203983,0.976676385,0.99249444
08322,3402,1,1,1,1
08731,3403,1,1,1,1
08741,3403,1,1,1,1
08691,3404,0.999695075,1,1,0.999728887
08611,3412,0.974022126,0.925031766,0.972049689,0.97053325
08629,3404,0.412077789,0.346774194,0.833333333,0.415275379
08520,3412,0.975123545,0.985823337,0.98427673,0.976089267
08501,3404,0.947022161,1,1,0.951689296
08518,3403,1,1,1,1
08514,3404,1,1,1,1
08823,3412,1,1,1,1
08821,3407,0,1,1,1
08824,3412,1,1,1,1
08854,3406,1,0.999792789,1,0.999931427
08846,3412,0.990301534,0.980526919,0.987730061,0.988966751
08857,3412,0.856402665,0.956133225,0.938992042,0.868041348
08853,3407,1,1,1,1
26836,5402,0.995973986,1,1,0.996457766
26456,5401,0.999584718,1,1,0.999613003
28204,3712,0.935934213,0.858312858,0.848360656,0.916114154
08875,3412,1,1,1,1
08873,3412,0.995079151,0.956253505,0.980806142,0.991627678
08865,3407,1,1,1,1
08867,3407,1,1,1,1
08827,3407,0.955580233,1,0.994949495,0.96220252
08830,3406,1,1,1,1
30025,1310,1,1,1,1
30047,1307,0.366012481,0.640056022,0.551578947,0.393312038
30052,1304,0.110872337,0.188012074,0.2303207,0.118172461
30008,1311,0.861851391,0.671929825,0.92481203,0.855463347
30005,1307,0.148348393,0.419137466,0.406432749,0.191350342
30019,1307,0.112436017,0.119352089,0.141025641,0.113114843
30064,1313,0.038734152,0.007890961,0.009661836,0.036468685
30080,1313,0.129712092,0.326136886,0.178111588,0.145924071
30108,1303,1,1,1,1
30103,1311,0.756412202,0.919101124,0.9,0.768203542
30097,1307,0.825827307,0.895046591,0.915567282,0.834300919
30121,1311,1,1,1,1
30132,1314,1,1,1,1
30141,1314,0.994356454,0.999259808,1,0.99494747
30139,1314,0.881987578,0.974789916,1,0.887791741
29819,4503,1,1,1,1
30180,1303,0.751755761,0.906025825,0.921787709,0.764812254
30175,1314,0.590649943,0.814814815,0.103448276,0.591763405
29915,4501,1,1,0,1
30127,1313,0.782123125,0.949848024,0.980582524,0.791135693
30224,1303,0.99953775,1,1,0.999591448
30215,1303,0.90689911,0.984496124,1,0.90942446
30220,1303,1,1,1,1
30218,1303,1,1,1,1
30252,1310,0.885849164,0.904076739,0.909090909,0.886299317
30251,1303,1,1,1,1
30214,1313,0.699755899,0.642736009,0.458666667,0.684100531
30281,1313,0.883112424,0.935556268,0.926027397,0.888609458
30288,1305,1,1,1,1
30273,1305,0.956343233,0.994764398,1,0.958414302
30257,1303,1,1,1,1
30256,1303,1,1,1,1
30233,1310,0.875437233,0.944523471,0.953333333,0.880843428
30328,1306,1,1,1,1
30329,1305,0.954573109,0.893191755,0.910609858,0.945995111
30336,1305,1,1,1,1
30417,1312,1,1,1,1
30439,1312,1,1,1,1
30434,1312,0.066010212,0.022026432,0,0.062165775
30410,1312,1,1,1,1
30340,1306,0.868024801,0.886785449,0.924742268,0.874588074
30339,1311,0.964061,0.995271868,0.990358127,0.970434416
30321,1305,1,1,1,1
30477,1310,1,1,1,1
30517,1309,0.734245751,0.858299595,0.807692308,0.747321907
30519,1309,0.061502167,0.037418148,0.056451613,0.060144181
30458,1312,1,1,1,1
30533,1309,1,1,1,1
30503,1309,1,1,1,1
30568,1309,1,1,1,1
30622,1310,0.909154114,0.996941896,1,0.916329572
30608,1309,1,1,1,1
30624,1309,1,1,1,1
30620,1310,1,1,1,1
30622,1309,0.090845886,0.003058104,0,0.083670428
30720,1314,1,1,1,1
30728,1314,1,1,1,1
30555,1309,0.999039385,1,1,0.999084249
30607,1310,0.121801433,0.03601108,0.022988506,0.114382149
30750,1314,1,1,1,1
30909,1312,1,1,1,1
31029,1308,0.99956847,1,1,0.999610136
31035,1310,1,1,0,1
30735,1314,1,1,1,1
31008,1308,0.212144934,0.16722408,0.2,0.209246753
31002,1312,0.71850252,0.551724138,0.866666667,0.716678297
31007,1302,1,1,1,1
31004,1308,1,1,1,1
31076,1302,1,1,1,1
31061,1310,0.996514122,0.999464668,1,0.996866696
31092,1302,1,1,1,1
31096,1310,0.983635097,1,1,0.985126582
31141,1306,1,1,1,1
31329,1312,1,1,1,1
31328,1301,1,1,1,1
31402,1301,1,1,1,1
31327,1301,1,1,0,1
31049,1312,0.279465371,0.25,0,0.278042959
31047,1308,1,1,1,1
31054,1308,1,1,1,1
31313,1301,1,1,1,1
31301,1301,1,1,1,1
31303,1312,1,1,0,1
31206,1302,1,1,1,1
31216,1302,1,1,1,1
31205,1302,1,1,1,1
31089,1310,1,1,1,1
31503,1301,1,1,1,1
31420,1301,1,1,1,1
31537,1301,1,1,1,1
31569,1301,1,1,1,1
31560,1301,0.99861783,1,1,0.998678123
31552,1301,0.954887218,0.952380952,0,0.954792043
31539,1312,1,1,1,1
31714,1308,1,1,1,1
31780,1302,1,1,1,1
44113,3911,1,1,1,1
31830,1303,1,1,1,1
31831,1302,0.150784077,0.074074074,0,0.148364486
31826,1302,0.446411013,0.52173913,0,0.448076923
31784,1302,0.95,0.846153846,1,0.946859903
32025,1205,0.182321666,0.166984733,0.103896104,0.176825247
31908,1302,1,1,1,1
32092,1204,1,1,1,1
32066,1202,1,1,1,1
32068,1203,1,1,1,1
32071,1202,1,1,1,1
32040,1205,1,1,1,1
32210,1204,0.164414341,0.233063485,0.13121547,0.168472469
32206,1205,1,1,1,1
32250,1204,1,1,1,1
32259,1204,1,1,1,1
32403,1202,1,1,1,1
32226,1204,1,1,1,1
32224,1204,1,1,1,1
32225,1205,0.174139688,0.6,0.29969419,0.201265639
32331,1205,0.861804223,0.888888889,0.954545455,0.863843352
32312,1202,0.823953929,0.858843537,0.586592179,0.822437004
32322,1202,1,1,1,1
32315,1205,1,1,1,1
32311,1205,0.583567051,0.665427509,0.746835443,0.588323056
32314,1205,1,1,1,1
32309,1202,0.772209567,0.908928571,0.903225806,0.78003876
32257,1204,1,1,1,1
32258,1204,1,1,1,1
32420,1202,1,1,1,1
32423,1202,1,1,1,1
32461,1201,1,1,1,1
32561,1201,1,1,1,1
32408,1202,1,1,1,1
32531,1201,1,1,1,1
32617,1203,1,1,1,1
32619,1202,1,1,1,1
32713,1206,1,1,1,1
32703,1207,0.221162734,0.155631986,0.244267198,0.21575113
32702,1211,0.0867085,0.022727273,0.02173913,0.083559414
32653,1203,1,1,1,1
32656,1203,1,1,1,1
32640,1203,1,1,1,1
32607,1203,1,1,1,1
32726,1206,0.999821445,0.999040307,1,0.999769302
32765,1207,1,1,1,1
32768,1210,1,1,1,1
32808,1210,1,1,1,1
32810,1210,0.868413755,0.909809085,0.835582822,0.87056928
32720,1206,1,1,1,1
32801,1210,0.459469186,0.718011984,0.388461538,0.505498235
32798,1210,1,1,1,1
32780,1208,1,1,1,1
32778,1211,0.99132607,0.993060375,0.988950276,0.991455124
32751,1207,0.953818108,0.973788328,0.885326757,0.952624538
32822,1210,0.080989962,0.1187926,0.112157184,0.086015883
32820,1208,0.398802737,0.812030075,0.888888889,0.416233944
32825,1207,0.59508981,0.514677104,0.873920553,0.60026669
32861,1210,1,1,1,1
32877,1210,1,1,1,1
32878,1207,1,1,1,1
32941,1208,1,1,1,1
32931,1208,1,1,1,1
32814,1207,1,1,1,1
32812,1207,0.42147651,0.281847134,0.548511047,0.42416561
32816,1207,0,1,1,1
32937,1208,1,1,1,1
32936,1208,1,1,1,1
32911,1208,1,1,1,1
32827,1209,0.90577638,0.497345133,0.790393013,0.872752953
33002,1225,1,1,1,1
32963,1208,0.999526515,1,1,0.999579832
33025,1223,0.456240602,0.151419558,0.403428571,0.438935658
33023,1223,0.096853309,0.043380463,0.050387597,0.088529937
33022,1223,1,1,1,1
33066,1220,0.125661487,0.75059952,0.006507592,0.141750763
33036,1226,1,1,1,1
33041,1226,1,1,1,1
33035,1226,1,1,1,1
33128,1224,0.280885781,0.859589041,0.266666667,0.378012934
33092,1226,1,1,1,1
33101,1224,1,1,1,1
33075,1222,1,1,1,1
33070,1226,1,1,1,1
33141,1227,1,1,1,1
33170,1226,1,1,1,1
33138,1224,1,1,1,1
33136,1224,0.950490073,0.964895636,0.914950761,0.948069898
33136,1227,0.049509927,0.035104364,0.085049239,0.051930102
33161,1224,1,1,1,1
33179,1224,1,1,1,1
33187,1226,1,1,1,1
33193,1226,1,1,1,1
33314,1223,1,1,1,1
33175,1226,1,1,1,1
33312,1220,0.305273386,0.289791807,0.448943662,0.312545747
33311,1222,0.094300098,0.091549296,0.092653061,0.093903019
33304,1222,0.891465677,0.803800719,0.854225752,0.878131347
33257,1227,1,1,1,1
33184,1226,0.823136481,0.990530303,0.937007874,0.839055503
33324,1223,1,1,1,1
33325,1223,1,1,1,1
33403,1220,0.701363963,0.830687831,0.797325103,0.735728096
33411,1218,0.642499662,0.431174874,0.527504343,0.62055021
33412,1218,1,1,1,1
33329,1223,1,1,1,1
33435,1221,1,1,1,1
33472,1221,1,1,1,1
33473,1221,1,1,1,1
33460,1221,1,1,1,1
33541,1212,1,1,1,1
33558,1212,0.56432503,0.666666667,0.202488688,0.541358384
33611,1214,1,1,1,1
33612,1214,1,1,1,1
33605,1214,1,1,1,1
33597,1211,0.991360691,0.974358974,1,0.990926012
33602,1214,1,1,1,1
33572,1216,1,1,1,1
33576,1212,1,1,1,1
33578,1215,0.736708206,0.657218778,0.883363472,0.739557933
33545,1212,1,1,1,1
33618,1214,1,1,1,1
33761,1212,1,1,1,1
33716,1213,1,1,1,1
33715,1213,1,1,1,1
33731,1213,1,1,1,1
33710,1213,1,1,1,1
33626,1214,1,1,1,1
33629,1214,1,1,1,1
33782,1213,1,1,1,1
33778,1213,1,1,1,1
33776,1213,1,1,1,1
33786,1213,1,1,1,1
33827,1209,1,1,1,1
33884,1209,1,1,1,1
33880,1217,0.069589983,0.004819277,0.009009009,0.062235333
33773,1213,1,1,1,1
33873,1217,1,1,1,1
33850,1209,1,1,1,1
33868,1215,0.922447461,0.876923077,1,0.921557971
33803,1215,1,1,1,1
33928,1219,1,1,1,1
33935,1225,0.798675665,0.978886756,0.873134328,0.810883874
34101,1219,1,1,1,1
33904,1219,1,1,1,1
33976,1219,1,1,1,1
33953,1217,1,1,1,1
33972,1225,0.000977708,0,0,0.000970497
33917,1217,1,1,1,1
34135,1219,1,1,1,1
34105,1225,0.282040364,0.128939828,0.268617021,0.276625478
34104,1219,0.15846164,0.912669127,0.263247863,0.263157895
34106,1219,1,1,1,1
34117,1225,1,1,1,1
34260,1216,0,0,1,1
34243,1216,1,1,1,1
34241,1217,0.088125467,0.206185567,0,0.089103126
34288,1217,1,1,1,1
34428,1211,1,1,1,1
34478,1203,1,1,1,1
34447,1211,1,1,1,1
34429,1211,1,1,1,1
34276,1216,1,1,1,1
34601,1211,1,1,1,1
34639,1212,1,1,1,1
34731,1211,1,1,1,1
34737,1211,0.95819582,0.983333333,1,0.959664746
34481,1202,0.820153903,0.472727273,0.955357143,0.817564479
34482,1202,0.536070823,0.354716981,0.53271028,0.527498889
34677,1212,0.999567848,0.998309859,1,0.999422091
34680,1212,1,1,1,1
34674,1212,1,1,1,1
34610,1212,1,0.835616438,0.818181818,0.994290008
34758,1209,1,1,1,1
34748,1211,1,1,1,1
34749,1211,1,1,1,1
34769,1209,1,1,1,1
34753,1211,1,1,1,1
34762,1211,1,1,1,1
34987,1218,1,1,1,1
34974,1217,0.986754967,0.994784876,0.977973568,0.98702129
34981,1218,1,1,1,1
34956,1218,1,1,1,1
34954,1218,1,1,1,1
34773,1209,1,1,1,1
35045,106,1,1,1,1
35077,104,1,1,1,1
35061,106,0.584527221,0.874285714,1,0.617048346
35150,103,0.989022478,0.995153473,1,0.989709207
35160,103,1,1,1,1
35121,106,0.976459382,0.997218359,0.976190476,0.978266149
35115,106,1,1,1,1
35118,106,1,1,1,1
35094,103,0.240490456,0.178082192,0.141509434,0.23349557
35083,104,1,1,1,1
35053,104,1,1,1,1
35057,104,1,1,1,1
35212,107,0.931088377,0.948207171,0.860805861,0.929732497
35210,107,0.046308207,0.000667111,0.214723926,0.04490051
35233,107,1,1,1,1
35235,106,0.702763173,0.965979381,0.982832618,0.734371919
35243,106,1,1,1,1
35228,107,1,1,1,1
35236,106,1,1,1,1
35405,107,1,1,1,1
35446,104,0.959651899,1,0,0.961098398
35456,107,1,1,1,1
35575,104,1,1,0,1
35582,104,1,1,1,1
35224,107,0.965065502,0.831683168,0.777777778,0.956687152
35544,104,1,1,1,1
35502,104,1,1,1,1
35486,107,1,1,1,1
35540,104,1,1,1,1
35473,104,0.784936709,0.975476839,0.943925234,0.795318844
35461,107,1,1,1,1
35476,104,0.057359092,0.221528861,0.167630058,0.0928042
35402,107,1,1,1,1
35611,105,1,1,1,1
35645,105,1,1,1,1
35674,104,1,1,1,1
35673,104,0.686317858,0.679425837,0.681818182,0.685938945
35742,105,1,1,1,1
35621,105,0.948035488,0.957446809,1,0.948655257
35811,105,1,1,1,1
35824,105,1,1,1,1
36026,106,0.63099631,0.5,0.571428571,0.627573859
36037,102,1,1,1,1
35803,105,1,1,1,1
35804,105,1,1,1,1
35776,104,0.136971643,0.111111111,0,0.136079249
36006,102,0.800865801,0.8125,0.555555556,0.798050139
36020,102,1,1,1,1
36108,107,0.686836067,0.624662466,0.955022489,0.694942783
36278,103,1,1,1,1
36280,103,1,1,1,1
36275,103,0,1,0,1
36272,104,0.084399333,0.042084168,0,0.08081328
36041,102,1,1,1,1
36262,103,1,1,1,1
36207,103,1,1,1,1
36117,102,0.533851976,0.708762083,0.74875,0.560226005
36112,102,1,1,0,1
36125,102,1,1,1,1
36089,102,0.89208112,0.97715736,1,0.900414938
36322,102,1,1,1,1
36330,102,1,1,1,1
36316,102,1,1,0,1
36532,101,1,1,1,1
36542,101,1,1,1,1
36305,102,1,1,1,1
36302,102,1,1,1,1
36310,102,1,1,1,1
36527,101,1,1,1,1
36524,107,1,1,1,1
36523,101,1,1,1,1
36474,102,1,1,0,1
36507,101,1,1,1,1
36436,107,1,1,0,1
36445,101,1,1,1,1
36579,101,1,1,1,1
36576,101,1,1,1,1
36583,101,1,1,1,1
36619,101,1,1,1,1
36852,103,1,1,1,1
36854,103,1,1,1,1
36548,101,1,1,1,1
36547,101,1,1,1,1
36801,103,1,1,1,1
36784,107,1,1,1,1
36790,106,1,1,0,1
36782,107,1,1,1,1
36761,107,1,1,1,1
36608,101,1,1,1,1
36605,101,1,1,1,1
36604,101,1,1,1,1
36877,103,1,1,1,1
36869,103,1,1,1,1
37030,4706,1,1,1,1
36868,103,1,1,1,1
37072,4706,0.478829558,0.235426009,0.459119497,0.458693123
37070,4705,1,1,1,1
37062,4707,0.960969597,1,0.948717949,0.96265318
37059,4706,1,1,0,1
37015,4706,0.141927083,0.022770398,0,0.132032272
37122,4706,0.970642654,0.993780235,1,0.972098946
37110,4704,0.991251474,0.997185741,1,0.992204073
37133,4706,1,1,1,1
37206,4705,1,1,1,1
37188,4706,1,1,1,1
37181,4705,0.847058824,0.882352941,0.5,0.84605598
37167,4704,1,1,1,1
37312,4704,1,1,1,1
37343,4703,1,1,1,1
37327,4704,1,1,1,1
37218,4705,1,1,1,1
37221,4705,0.965585104,0.998087954,1,0.967434774
37216,4705,1,1,1,1
37222,4705,1,1,1,1
37363,4703,1,1,1,1
37373,4703,0.990549321,1,1,0.991001125
37324,4704,1,1,1,1
37643,4701,1,1,1,1
37422,4703,1,1,1,1
37742,4702,1,1,1,1
37725,4701,0.044922942,0.029023747,0,0.04400876
37710,4703,1,1,1,1
37724,4702,1,1,1,1
37683,4701,1,1,1,1
37664,4701,1,1,1,1
37690,4701,1,1,1,1
37810,4701,1,1,0,1
37854,4703,0.859293573,0.936263736,1,0.866212243
37849,4702,0.85795329,0.880983182,0.970238095,0.860479537
37774,4702,0.946759468,0.997368421,0.934065934,0.949890885
37909,4702,1,1,1,1
37880,4704,0.602393005,0.697674419,1,0.605488079
37880,4703,0.397606995,0.302325581,0,0.394511921
37881,4702,0.657686212,0.894736842,0,0.661202186
37870,4702,0.918204698,0.904761905,0.25,0.916768666
37872,4703,1,1,1,1
37868,4701,1,1,1,1
37818,4701,1,1,1,1
38024,4708,1,1,1,1
38041,4708,1,1,1,1
38018,4709,0.898285269,0.940734558,0.982404692,0.904549664
37922,4702,1,1,1,1
38106,4709,1,1,1,1
38069,4708,1,1,1,1
38060,4708,1,1,1,1
38053,4709,0.759675511,0.923777019,1,0.77503864
38242,4708,1,1,1,1
38260,4708,1,1,1,1
38126,4709,1,1,1,1
38363,4707,1,1,1,1
38370,4707,1,1,1,1
38368,4707,1,1,0,1
38305,4708,1,1,1,1
38230,4708,1,1,1,1
38177,4709,1,1,1,1
38157,4708,0,1,1,1
38168,4709,1,1,1,1
38488,4704,1,1,1,1
38487,4707,1,1,1,1
38549,4706,1,1,1,1
38541,4706,1,1,0,1
38544,4706,1,1,1,1
38504,4706,0.944223108,1,0,0.944990177
38603,2801,1,1,0,1
38582,4706,1,1,1,1
38585,4704,0.993720565,1,1,0.994006593
38668,2801,1,1,1,1
38670,2802,1,1,1,1
38658,2802,1,1,0,1
38474,4704,0.826244813,0.954407295,1,0.837214829
38483,4707,0.972065064,0.974789916,1,0.972325346
38463,4707,1,1,1,1
38633,2801,1,1,1,1
38626,2802,1,1,1,1
38645,2802,1,1,1,1
38618,2801,1,1,1,1
38558,4706,1,1,1,1
38553,4706,1,1,1,1
38801,2801,1,1,1,1
38761,2802,1,1,1,1
38740,2802,1,1,0,1
38852,2801,1,1,1,1
38851,2801,1,1,1,1
38849,2801,1,1,1,1
39051,2802,0.978524014,0.995481928,1,0.980028531
38732,2802,1,1,1,1
38672,2801,1,1,1,1
38730,2802,1,1,1,1
39046,2802,0.761836006,0.979116466,0.951807229,0.781597294
38917,2802,1,1,1,1
38870,2801,1,1,1,1
38864,2801,1,1,1,1
38878,2801,1,1,1,1
38828,2801,1,1,1,1
39116,2803,1,1,0,1
39175,2802,1,1,1,1
39170,2802,1,1,1,1
39350,2802,0.010763799,0.001834862,0.028776978,0.010200903
39078,2802,1,1,1,1
39305,2803,1,1,1,1
39211,2803,0.803016415,0.777239709,0.748538012,0.799940347
39202,2802,0.313586607,0.312783318,0.177111717,0.305270028
39206,2803,0.084237453,0.101156069,0.072607261,0.085764742
39201,2803,1,1,1,1
39401,2804,0.998391934,0.99963517,1,0.998581454
39425,2804,1,1,1,1
39452,2804,1,1,1,1
39365,2803,0.996597749,1,1,0.996813725
39355,2804,0.167695197,0.041800643,0,0.156602847
39366,2803,0.832630098,0.789473684,0,0.830369357
39507,2804,1,1,1,1
39481,2803,1,1,0,1
39478,2804,0.511304348,0.642857143,1,0.516750419
39576,2804,1,1,1,1
39667,2803,0.982758621,0.997787611,1,0.983798502
39669,2803,1,1,1,1
39845,1302,1,1,1,1
40007,2104,1,1,1,1
39842,1302,1,1,1,1
39897,1302,1,1,1,1
40008,2102,1,1,1,1
40010,2104,1,1,1,1
39836,1302,1,1,0,1
39743,2803,0.466357309,0.243902439,0,0.456256921
39750,2801,0.57697201,0.661764706,1,0.580998782
39645,2803,1,1,1,1
40111,2102,1,1,1,1
40071,2104,0.75242556,0.921465969,0.825726141,0.760218409
40104,2102,1,1,1,1
40117,2102,1,1,1,1
40202,2103,1,1,1,1
40269,2103,1,1,1,1
40259,2103,1,1,1,1
40022,2104,1,1,1,1
40056,2104,0.999477534,0.90776699,0.791666667,0.988339552
40219,2103,1,1,1,1
40215,2103,1,1,1,1
40162,2102,1,1,1,1
40143,2102,1,1,1,1
40146,2102,1,1,1,1
40150,2102,1,1,1,1
40157,2102,1,1,1,1
40350,2106,1,1,0,1
40509,2106,1,1,1,1
40476,2106,1,1,1,1
40403,2105,0.040410571,0.012594458,0.001290323,0.036651843
40461,2106,0.439244663,0.27027027,0,0.433917197
40380,2106,1,1,1,1
40379,2106,0.990190067,0.96875,1,0.989844683
40312,2106,1,1,1,1
40744,2105,1,1,1,1
40729,2105,1,1,1,1
40840,2105,1,1,0,1
40858,2105,1,1,1,1
41017,2104,1,1,1,1
41102,2104,0.859650967,0.689703808,0.846153846,0.847821934
41144,2104,1,1,1,1
41102,2105,0.140349033,0.310296192,0.153846154,0.152178066
40517,2106,1,1,1,1
40601,2104,0.014096056,0.000391083,0,0.012343574
41093,2106,0.949568679,1,1,0.950872657
41001,2104,1,1,1,1
40935,2105,1,1,1,1
40923,2105,1,1,1,1
41311,2105,0.999480924,1,1,0.999510404
41240,2105,1,1,1,1
41834,2105,1,1,1,1
42002,2101,1,1,1,1
41774,2105,1,1,1,1
41725,2105,1,0,1,1
41773,2105,1,1,1,1
41759,2105,1,1,1,1
41833,2105,1,0,1,1
42140,2101,1,1,1,1
42122,2101,0.03716551,0,0,0.036531905
42159,2102,1,1,1,1
42156,2102,1,1,1,1
41171,2105,1,1,1,1
41179,2104,0.997655029,1,1,0.997848948
42082,2101,1,1,1,1
42079,2101,1,1,1,1
42054,2101,1,1,1,1
42024,2101,1,1,1,1
41651,2105,1,0,1,1
41615,2105,1,0,1,1
41503,2105,1,1,1,1
41512,2105,1,1,1,1
41636,2105,1,1,1,1
41522,2105,1,1,1,1
42254,2101,1,1,1,1
42420,2101,1,1,1,1
42376,2102,0.806731813,0.685185185,1,0.805643739
42721,2102,1,1,1,1
42210,2102,1,1,1,1
42647,2105,1,1,1,1
42518,2105,1,1,1,1
42567,2105,0.998283556,1,1,0.998365479
42459,2101,1,1,1,1
42462,2101,1,1,1,1
42442,2101,1,1,1,1
42458,2101,1,1,1,1
42451,2101,1,1,1,1
42304,2102,1,1,1,1
42326,2101,1,1,1,1
42343,2101,0.869207003,0.9,1,0.870351759
43021,3912,1,1,1,1
43056,3912,1,1,1,1
43061,3912,0.8356974,0.862068966,0,0.835171213
43014,3907,1,1,1,1
42749,2102,0.9432282,0.979591837,0.902777778,0.941805599
42784,2102,1,1,1,1
43119,3915,0.348198081,0.753894081,0.2,0.358615488
43082,3912,1,1,1,1
43078,3904,0.999893128,1,1,0.999903484
43064,3904,0.427325129,0.643478261,0.390410959,0.443977591
43066,3912,1,1,1,1
43073,3912,1,1,0,1
43035,3912,1,1,1,1
43205,3903,1,1,1,1
43211,3903,1,1,1,1
43227,3903,1,1,1,1
43440,3909,1,1,1,1
43407,3904,1,1,1,1
43430,3905,0.978478478,0.898809524,0.911764706,0.97045658
43445,3905,1,1,0,1
43203,3903,1,1,1,1
43160,3910,0.85106383,0.921700224,0.958549223,0.858528339
43155,3915,1,1,1,1
43232,3903,1,1,1,1
43240,3912,0.898117717,0.973518285,0.780821918,0.908072795
43314,3912,0.354393609,0.516129032,0,0.35694051
43236,3912,1,1,1,1
43545,3905,1,1,1,1
43551,3905,1,1,1,1
43549,3905,1,1,0,1
43607,3909,1,1,1,1
43606,3905,0.255915422,0.422177009,0.190777577,0.262440208
43915,3906,1,1,1,1
43821,3906,0.860082305,0.973333333,1,0.867376573
43822,3912,0.204072398,0.176470588,0,0.201754386
43749,3906,0.978330658,1,0,0.978723404
43766,3915,1,1,1,1
43754,3906,1,1,0,1
43802,3906,1,1,0,1
43620,3909,1,1,1,1
43614,3905,0.639478283,0.510544815,0.767822736,0.638736264
43569,3905,1,1,1,1
44017,3909,0.845120551,0.987603306,0.846889952,0.859107919
44012,3909,1,1,1,1
44017,3916,0.154649828,0.012396694,0.153110048,0.140689795
44052,3904,0.023232186,0.016359918,0.02247191,0.022797863
44055,3904,0.197852938,0.329959514,0.46031746,0.213471284
